reader1,sample,reader_number,mark,distance,ices_area,reader
R04,IBTS'16_S_82.jpg,4,3,0.154,IIIaS,R04 SWE
R04,6698282.jpg,4,2,0.338,IIIaS,R04 SWE
R04,IBTS'16_S_53.jpg,4,5,0.018,IIIaS,R04 SWE
R04,IBTS'16_S_89.jpg,4,3,0.101,IIIaS,R04 SWE
R04,7190488.jpg,4,1,0,IIIaS,R04 SWE
R04,7187385.jpg,4,1,0,IIIaS,R04 SWE
R04,IBTS'16_N_39.jpg,4,2,0.351,IIIaN,R04 SWE
R04,7216512.jpg,4,3,0.112,IIIaS,R04 SWE
R04,7216513.jpg,4,1,0,IIIaS,R04 SWE
R04,IBTS'16_S_83.jpg,4,3,0.115,IIIaS,R04 SWE
R04,7188171.jpg,4,3,0.121,IIIaN,R04 SWE
R04,IBTS'15_S_35.jpg,4,2,0.35,IIIaS,R04 SWE
R04,Com'15_N_59.jpg,4,2,0.203,IIIaN,R04 SWE
R04,6932318.jpg,4,1,0,IIIaS,R04 SWE
R04,IBTS'16_S_53.jpg,4,1,0,IIIaS,R04 SWE
R04,6698260.jpg,4,2,0.332,IIIaS,R04 SWE
R04,IBTS'15_S_36.jpg,4,3,0.165,IIIaS,R04 SWE
R04,Com'15_N_31.jpg,4,4,0.032,IIIaN,R04 SWE
R04,7188171.jpg,4,1,0,IIIaN,R04 SWE
R04,IBTS'16_S_53.jpg,4,4,0.024,IIIaS,R04 SWE
R04,IBTS'16_S_83.jpg,4,1,0,IIIaS,R04 SWE
R04,IBTS'15_S_35.jpg,4,1,0,IIIaS,R04 SWE
R04,6932318.jpg,4,3,0.073,IIIaS,R04 SWE
R04,7187385.jpg,4,3,0.244,IIIaS,R04 SWE
R04,IBTS'15_S_36.jpg,4,4,0.048,IIIaS,R04 SWE
R04,7216512.jpg,4,2,0.286,IIIaS,R04 SWE
R04,IBTS'16_S_53.jpg,4,2,0.35,IIIaS,R04 SWE
R04,6698280.jpg,4,5,0.016,IIIaS,R04 SWE
R04,6698257.jpg,4,4,0.039,IIIaS,R04 SWE
R04,Com'15_N_59.jpg,4,3,0.22,IIIaN,R04 SWE
R04,6698257.jpg,4,3,0.112,IIIaS,R04 SWE
R04,6698257.jpg,4,2,0.339,IIIaS,R04 SWE
R04,IBTS'16_S_89.jpg,4,1,0,IIIaS,R04 SWE
R04,IBTS'16_N_39.jpg,4,3,0.056,IIIaN,R04 SWE
R04,IBTS'16_S_89.jpg,4,2,0.338,IIIaS,R04 SWE
R04,7216512.jpg,4,1,0,IIIaS,R04 SWE
R04,6698260.jpg,4,1,0,IIIaS,R04 SWE
R04,6698280.jpg,4,3,0.077,IIIaS,R04 SWE
R04,6932318.jpg,4,2,0.359,IIIaS,R04 SWE
R04,IBTS'16_N_21.jpg,4,1,0,IIIaN,R04 SWE
R04,6698280.jpg,4,2,0.304,IIIaS,R04 SWE
R04,6698280.jpg,4,1,0,IIIaS,R04 SWE
R04,Com'15_N_59.jpg,4,4,0.044,IIIaN,R04 SWE
R04,6698280.jpg,4,4,0.023,IIIaS,R04 SWE
R04,IBTS'16_S_82.jpg,4,6,0.025,IIIaS,R04 SWE
R04,IBTS'16_N_39.jpg,4,1,0,IIIaN,R04 SWE
R04,6698257.jpg,4,1,0,IIIaS,R04 SWE
R05,7188167.jpg,5,4,0.029,IIIaN,R05 NOR
R05,7188174.jpg,5,2,0.312,IIIaN,R05 NOR
R05,6698263.jpg,5,4,0.045,IIIaS,R05 NOR
R05,6698263.jpg,5,3,0.158,IIIaS,R05 NOR
R05,7187394.jpg,5,2,0.27,IIIaS,R05 NOR
R05,7188167.jpg,5,3,0.114,IIIaN,R05 NOR
R05,7216510.jpg,5,3,0.036,IIIaS,R05 NOR
R05,6698268.jpg,5,4,0.053,IIIaS,R05 NOR
R05,6932325.jpg,5,1,0,IIIaS,R05 NOR
R05,6932321.jpg,5,3,0.094,IIIaS,R05 NOR
R05,7190468.jpg,5,1,0,IIIaS,R05 NOR
R05,6698256.jpg,5,3,0.018,IIIaS,R05 NOR
R05,7188174.jpg,5,1,0,IIIaN,R05 NOR
R05,7190470.jpg,5,5,0.033,IIIaS,R05 NOR
R05,7216509.jpg,5,1,0,IIIaS,R05 NOR
R05,7188168.jpg,5,3,0.029,IIIaN,R05 NOR
R05,6932321.jpg,5,2,0.281,IIIaS,R05 NOR
R05,7216509.jpg,5,2,0.296,IIIaS,R05 NOR
R05,6932325.jpg,5,2,0.201,IIIaS,R05 NOR
R05,7188173.jpg,5,4,0.038,IIIaN,R05 NOR
R05,7216509.jpg,5,3,0.029,IIIaS,R05 NOR
R05,7188167.jpg,5,1,0,IIIaN,R05 NOR
R05,6932321.jpg,5,1,0,IIIaS,R05 NOR
R05,7190462.jpg,5,2,0.249,IIIaS,R05 NOR
R05,7188173.jpg,5,3,0.092,IIIaN,R05 NOR
R05,6698263.jpg,5,5,0.024,IIIaS,R05 NOR
R05,6932325.jpg,5,3,0.07,IIIaS,R05 NOR
R05,6698268.jpg,5,5,0.042,IIIaS,R05 NOR
R05,7188168.jpg,5,2,0.182,IIIaN,R05 NOR
R05,7216510.jpg,5,1,0,IIIaS,R05 NOR
R05,7188167.jpg,5,2,0.279,IIIaN,R05 NOR
R05,7190487.jpg,5,3,0.073,IIIaS,R05 NOR
R05,7190462.jpg,5,1,0,IIIaS,R05 NOR
R05,6698263.jpg,5,2,0.234,IIIaS,R05 NOR
R05,6932324.jpg,5,2,0.197,IIIaS,R05 NOR
R05,7190486.jpg,5,2,0.319,IIIaS,R05 NOR
R05,6698264.jpg,5,3,0.064,IIIaS,R05 NOR
R05,7188174.jpg,5,3,0.112,IIIaN,R05 NOR
R05,7190470.jpg,5,4,0.057,IIIaS,R05 NOR
R05,7216510.jpg,5,2,0.339,IIIaS,R05 NOR
R05,6932324.jpg,5,3,0.158,IIIaS,R05 NOR
R05,6698261.jpg,5,3,0.05,IIIaS,R05 NOR
R05,7188166.jpg,5,2,0.213,IIIaN,R05 NOR
R05,6698268.jpg,5,3,0.108,IIIaS,R05 NOR
R05,6698268.jpg,5,2,0.314,IIIaS,R05 NOR
R05,7187394.jpg,5,1,0,IIIaS,R05 NOR
R05,7190462.jpg,5,3,0.184,IIIaS,R05 NOR
R05,7190486.jpg,5,1,0,IIIaS,R05 NOR
R05,6932320.jpg,5,3,0.075,IIIaS,R05 NOR
R05,7188169.jpg,5,2,0.314,IIIaN,R05 NOR
R05,6698269.jpg,5,5,0.03,IIIaS,R05 NOR
R05,6698256.jpg,5,2,0.334,IIIaS,R05 NOR
R05,7188174.jpg,5,4,0.036,IIIaN,R05 NOR
R05,7190487.jpg,5,4,0.044,IIIaS,R05 NOR
R05,7187386.jpg,5,2,0.304,IIIaS,R05 NOR
R05,6698263.jpg,5,1,0,IIIaS,R05 NOR
R05,7190486.jpg,5,4,0.036,IIIaS,R05 NOR
R05,7190486.jpg,5,3,0.076,IIIaS,R05 NOR
R05,6698264.jpg,5,1,0,IIIaS,R05 NOR
R05,6698261.jpg,5,4,0.023,IIIaS,R05 NOR
R05,7190495.jpg,5,2,0.232,IIIaS,R05 NOR
R05,6698262.jpg,5,5,0.039,IIIaS,R05 NOR
R05,6932320.jpg,5,2,0.285,IIIaS,R05 NOR
R05,7188173.jpg,5,2,0.293,IIIaN,R05 NOR
R05,7190469.jpg,5,4,0.042,IIIaS,R05 NOR
R05,7190468.jpg,5,2,0.268,IIIaS,R05 NOR
R05,6698268.jpg,5,1,0,IIIaS,R05 NOR
R05,7188166.jpg,5,1,0,IIIaN,R05 NOR
R05,7190462.jpg,5,5,0.032,IIIaS,R05 NOR
R05,6941185.jpg,5,1,0,IIIaS,R05 NOR
R05,7188169.jpg,5,4,0.023,IIIaN,R05 NOR
R05,7188169.jpg,5,3,0.139,IIIaN,R05 NOR
R05,6698269.jpg,5,3,0.113,IIIaS,R05 NOR
R05,7187385.jpg,5,6,0.026,IIIaS,R05 NOR
R05,6698264.jpg,5,2,0.398,IIIaS,R05 NOR
R05,7187386.jpg,5,4,0.04,IIIaS,R05 NOR
R05,7187386.jpg,5,3,0.138,IIIaS,R05 NOR
R05,6932324.jpg,5,1,0,IIIaS,R05 NOR
R05,7190469.jpg,5,2,0.327,IIIaS,R05 NOR
R05,7190468.jpg,5,3,0.098,IIIaS,R05 NOR
R05,7190468.jpg,5,4,0.037,IIIaS,R05 NOR
R05,7190470.jpg,5,3,0.121,IIIaS,R05 NOR
R05,6698269.jpg,5,2,0.327,IIIaS,R05 NOR
R05,6698281.jpg,5,4,0.044,IIIaS,R05 NOR
R05,7190495.jpg,5,1,0,IIIaS,R05 NOR
R05,7187385.jpg,5,3,0.06,IIIaS,R05 NOR
R05,6698270.jpg,5,1,0,IIIaS,R05 NOR
R05,7188169.jpg,5,1,0,IIIaN,R05 NOR
R05,7188166.jpg,5,3,0.117,IIIaN,R05 NOR
R05,6698264.jpg,5,4,0.054,IIIaS,R05 NOR
R05,7190469.jpg,5,1,0,IIIaS,R05 NOR
R05,6698256.jpg,5,1,0,IIIaS,R05 NOR
R05,7190487.jpg,5,2,0.326,IIIaS,R05 NOR
R05,7188168.jpg,5,1,0,IIIaN,R05 NOR
R05,7190462.jpg,5,4,0.057,IIIaS,R05 NOR
R05,6941185.jpg,5,3,0.148,IIIaS,R05 NOR
R05,6698269.jpg,5,1,0,IIIaS,R05 NOR
R05,6698281.jpg,5,5,0.015,IIIaS,R05 NOR
R05,6932319.jpg,5,3,0.084,IIIaS,R05 NOR
R05,6698261.jpg,5,2,0.337,IIIaS,R05 NOR
R05,6698269.jpg,5,4,0.032,IIIaS,R05 NOR
R05,6698262.jpg,5,2,0.393,IIIaS,R05 NOR
R05,6698262.jpg,5,4,0.042,IIIaS,R05 NOR
R05,7188166.jpg,5,4,0.044,IIIaN,R05 NOR
R05,7190469.jpg,5,3,0.118,IIIaS,R05 NOR
R05,6698262.jpg,5,1,0,IIIaS,R05 NOR
R05,7188173.jpg,5,1,0,IIIaN,R05 NOR
R05,6698261.jpg,5,1,0,IIIaS,R05 NOR
R05,7190488.jpg,5,4,0.031,IIIaS,R05 NOR
R05,7190470.jpg,5,2,0.277,IIIaS,R05 NOR
R05,6698280.jpg,5,4,0.035,IIIaS,R05 NOR
R05,6698258.jpg,5,4,0.031,IIIaS,R05 NOR
R05,7187393.jpg,5,2,0.308,IIIaS,R05 NOR
R05,6698282.jpg,5,3,0.125,IIIaS,R05 NOR
R05,7187385.jpg,5,5,0.026,IIIaS,R05 NOR
R05,6698259.jpg,5,2,0.41,IIIaS,R05 NOR
R05,6698262.jpg,5,3,0.058,IIIaS,R05 NOR
R05,6932320.jpg,5,1,0,IIIaS,R05 NOR
R05,6932323.jpg,5,1,0,IIIaS,R05 NOR
R05,6698282.jpg,5,5,0.03,IIIaS,R05 NOR
R05,6932323.jpg,5,3,0.146,IIIaS,R05 NOR
R05,6932322.jpg,5,2,0.197,IIIaS,R05 NOR
R05,7190470.jpg,5,1,0,IIIaS,R05 NOR
R05,7187394.jpg,5,3,0.124,IIIaS,R05 NOR
R05,7188165.jpg,5,4,0.047,IIIaN,R05 NOR
R05,6698280.jpg,5,3,0.092,IIIaS,R05 NOR
R05,7187393.jpg,5,3,0.119,IIIaS,R05 NOR
R05,7187394.jpg,5,4,0.045,IIIaS,R05 NOR
R05,6932323.jpg,5,2,0.197,IIIaS,R05 NOR
R05,7187386.jpg,5,1,0,IIIaS,R05 NOR
R05,6698282.jpg,5,4,0.039,IIIaS,R05 NOR
R05,6698257.jpg,5,1,0,IIIaS,R05 NOR
R05,7190488.jpg,5,2,0.221,IIIaS,R05 NOR
R05,6698260.jpg,5,2,0.237,IIIaS,R05 NOR
R05,6698270.jpg,5,3,0.114,IIIaS,R05 NOR
R05,6698260.jpg,5,5,0.028,IIIaS,R05 NOR
R05,6698282.jpg,5,1,0,IIIaS,R05 NOR
R05,6698282.jpg,5,2,0.309,IIIaS,R05 NOR
R05,7187393.jpg,5,1,0,IIIaS,R05 NOR
R05,7187385.jpg,5,4,0.027,IIIaS,R05 NOR
R05,6932322.jpg,5,3,0.096,IIIaS,R05 NOR
R05,7188165.jpg,5,1,0,IIIaN,R05 NOR
R05,6698270.jpg,5,2,0.323,IIIaS,R05 NOR
R05,7190487.jpg,5,1,0,IIIaS,R05 NOR
R05,7188172.jpg,5,4,0.05,IIIaN,R05 NOR
R05,7188172.jpg,5,3,0.124,IIIaN,R05 NOR
R05,6698260.jpg,5,4,0.066,IIIaS,R05 NOR
R05,6698260.jpg,5,1,0,IIIaS,R05 NOR
R05,6698259.jpg,5,3,0.054,IIIaS,R05 NOR
R05,6698258.jpg,5,1,0,IIIaS,R05 NOR
R05,6932318.jpg,5,1,0,IIIaS,R05 NOR
R05,6698259.jpg,5,1,0,IIIaS,R05 NOR
R05,7188165.jpg,5,3,0.125,IIIaN,R05 NOR
R05,6698281.jpg,5,3,0.104,IIIaS,R05 NOR
R05,6941185.jpg,5,2,0.117,IIIaS,R05 NOR
R05,6698260.jpg,5,3,0.114,IIIaS,R05 NOR
R05,7216512.jpg,5,2,0.249,IIIaS,R05 NOR
R05,6698280.jpg,5,1,0,IIIaS,R05 NOR
R05,7187385.jpg,5,2,0.469,IIIaS,R05 NOR
R05,6698281.jpg,5,2,0.309,IIIaS,R05 NOR
R05,7187388.jpg,5,1,0,IIIaS,R05 NOR
R05,6932318.jpg,5,3,0.098,IIIaS,R05 NOR
R05,6932319.jpg,5,2,0.27,IIIaS,R05 NOR
R05,7187387.jpg,5,4,0.034,IIIaS,R05 NOR
R05,7188172.jpg,5,2,0.225,IIIaN,R05 NOR
R05,7188172.jpg,5,1,0,IIIaN,R05 NOR
R05,7216512.jpg,5,1,0,IIIaS,R05 NOR
R05,6932319.jpg,5,1,0,IIIaS,R05 NOR
R05,7187387.jpg,5,2,0.311,IIIaS,R05 NOR
R05,7187387.jpg,5,3,0.103,IIIaS,R05 NOR
R05,7190488.jpg,5,3,0.133,IIIaS,R05 NOR
R05,6698258.jpg,5,3,0.06,IIIaS,R05 NOR
R05,6698280.jpg,5,2,0.322,IIIaS,R05 NOR
R05,7187385.jpg,5,1,0,IIIaS,R05 NOR
R05,6932318.jpg,5,2,0.319,IIIaS,R05 NOR
R05,6698257.jpg,5,3,0.049,IIIaS,R05 NOR
R05,7187388.jpg,5,4,0.037,IIIaS,R05 NOR
R05,7188165.jpg,5,2,0.274,IIIaN,R05 NOR
R05,6698257.jpg,5,4,0.034,IIIaS,R05 NOR
R05,6932322.jpg,5,1,0,IIIaS,R05 NOR
R05,7188171.jpg,5,4,0.062,IIIaN,R05 NOR
R05,7190488.jpg,5,1,0,IIIaS,R05 NOR
R05,7216512.jpg,5,3,0.114,IIIaS,R05 NOR
R05,6698257.jpg,5,2,0.422,IIIaS,R05 NOR
R05,7188171.jpg,5,3,0.114,IIIaN,R05 NOR
R05,7190495.jpg,5,3,0.125,IIIaS,R05 NOR
R05,7187388.jpg,5,2,0.288,IIIaS,R05 NOR
R05,6698281.jpg,5,1,0,IIIaS,R05 NOR
R05,7190495.jpg,5,4,0.042,IIIaS,R05 NOR
R05,6698258.jpg,5,2,0.405,IIIaS,R05 NOR
R05,7188171.jpg,5,1,0,IIIaN,R05 NOR
R05,7216512.jpg,5,4,0.034,IIIaS,R05 NOR
R05,7187388.jpg,5,3,0.113,IIIaS,R05 NOR
R05,6698270.jpg,5,4,0.052,IIIaS,R05 NOR
R05,7188171.jpg,5,2,0.288,IIIaN,R05 NOR
R05,7187387.jpg,5,1,0,IIIaS,R05 NOR
R06,7187387.jpg,6,4,0.024,IIIaS,R06 NOR
R06,7187387.jpg,6,1,0,IIIaS,R06 NOR
R06,7190488.jpg,6,1,0,IIIaS,R06 NOR
R06,7187387.jpg,6,3,0.108,IIIaS,R06 NOR
R06,6932318.jpg,6,3,0.108,IIIaS,R06 NOR
R06,7188170.jpg,6,3,0.065,IIIaN,R06 NOR
R06,7188170.jpg,6,4,0.018,IIIaN,R06 NOR
R06,7187386.jpg,6,3,0.161,IIIaS,R06 NOR
R06,6698282.jpg,6,1,0,IIIaS,R06 NOR
R06,7187388.jpg,6,2,0.334,IIIaS,R06 NOR
R06,6698281.jpg,6,4,0.043,IIIaS,R06 NOR
R06,7216512.jpg,6,2,0.263,IIIaS,R06 NOR
R06,6698257.jpg,6,3,0.021,IIIaS,R06 NOR
R06,6698261.jpg,6,1,0,IIIaS,R06 NOR
R06,6698260.jpg,6,3,0.13,IIIaS,R06 NOR
R06,6698262.jpg,6,2,0.47,IIIaS,R06 NOR
R06,6698260.jpg,6,1,0,IIIaS,R06 NOR
R06,7187388.jpg,6,4,0.024,IIIaS,R06 NOR
R06,6698262.jpg,6,1,0,IIIaS,R06 NOR
R06,7187387.jpg,6,2,0.316,IIIaS,R06 NOR
R06,6698281.jpg,6,3,0.117,IIIaS,R06 NOR
R06,7190495.jpg,6,4,0.026,IIIaS,R06 NOR
R06,6698281.jpg,6,2,0.3,IIIaS,R06 NOR
R06,7187388.jpg,6,3,0.126,IIIaS,R06 NOR
R06,6932321.jpg,6,1,0,IIIaS,R06 NOR
R06,7216510.jpg,6,3,0.02,IIIaS,R06 NOR
R06,7190488.jpg,6,3,0.128,IIIaS,R06 NOR
R06,7190488.jpg,6,2,0.24,IIIaS,R06 NOR
R06,7190488.jpg,6,4,0.019,IIIaS,R06 NOR
R06,7188172.jpg,6,1,0,IIIaN,R06 NOR
R06,6698262.jpg,6,3,0.054,IIIaS,R06 NOR
R06,6698260.jpg,6,2,0.284,IIIaS,R06 NOR
R06,7187386.jpg,6,4,0.032,IIIaS,R06 NOR
R06,7216510.jpg,6,2,0.352,IIIaS,R06 NOR
R06,6698257.jpg,6,2,0.47,IIIaS,R06 NOR
R06,6932318.jpg,6,1,0,IIIaS,R06 NOR
R06,7188170.jpg,6,2,0.396,IIIaN,R06 NOR
R06,6698268.jpg,6,4,0.063,IIIaS,R06 NOR
R06,6698258.jpg,6,1,0,IIIaS,R06 NOR
R06,7216512.jpg,6,4,0.021,IIIaS,R06 NOR
R06,6698258.jpg,6,3,0.051,IIIaS,R06 NOR
R06,6698258.jpg,6,4,0.022,IIIaS,R06 NOR
R06,7187386.jpg,6,2,0.291,IIIaS,R06 NOR
R06,7190487.jpg,6,1,0,IIIaS,R06 NOR
R06,7190487.jpg,6,3,0.072,IIIaS,R06 NOR
R06,7190487.jpg,6,4,0.014,IIIaS,R06 NOR
R06,7187393.jpg,6,4,0.023,IIIaS,R06 NOR
R06,7188168.jpg,6,1,0,IIIaN,R06 NOR
R06,7188168.jpg,6,2,0.253,IIIaN,R06 NOR
R06,7216512.jpg,6,1,0,IIIaS,R06 NOR
R06,7187388.jpg,6,1,0,IIIaS,R06 NOR
R06,6698263.jpg,6,1,0,IIIaS,R06 NOR
R06,6698258.jpg,6,2,0.439,IIIaS,R06 NOR
R06,6932321.jpg,6,3,0.094,IIIaS,R06 NOR
R06,6698263.jpg,6,4,0.055,IIIaS,R06 NOR
R06,7187386.jpg,6,1,0,IIIaS,R06 NOR
R06,6932322.jpg,6,2,0.218,IIIaS,R06 NOR
R06,6698261.jpg,6,4,0.043,IIIaS,R06 NOR
R06,6698269.jpg,6,3,0.054,IIIaS,R06 NOR
R06,7216510.jpg,6,1,0,IIIaS,R06 NOR
R06,7188173.jpg,6,3,0.156,IIIaN,R06 NOR
R06,7188173.jpg,6,4,0.015,IIIaN,R06 NOR
R06,6932318.jpg,6,2,0.333,IIIaS,R06 NOR
R06,6932324.jpg,6,3,0.131,IIIaS,R06 NOR
R06,7216509.jpg,6,2,0.306,IIIaS,R06 NOR
R06,7216509.jpg,6,3,0.023,IIIaS,R06 NOR
R06,6932319.jpg,6,1,0,IIIaS,R06 NOR
R06,6932319.jpg,6,2,0.271,IIIaS,R06 NOR
R06,6932322.jpg,6,1,0,IIIaS,R06 NOR
R06,6698264.jpg,6,1,0,IIIaS,R06 NOR
R06,6932320.jpg,6,3,0.079,IIIaS,R06 NOR
R06,7190487.jpg,6,2,0.369,IIIaS,R06 NOR
R06,7187393.jpg,6,2,0.301,IIIaS,R06 NOR
R06,7187393.jpg,6,3,0.1,IIIaS,R06 NOR
R06,6698270.jpg,6,1,0,IIIaS,R06 NOR
R06,7190495.jpg,6,1,0,IIIaS,R06 NOR
R06,6698257.jpg,6,1,0,IIIaS,R06 NOR
R06,6698270.jpg,6,4,0.057,IIIaS,R06 NOR
R06,7188170.jpg,6,1,0,IIIaN,R06 NOR
R06,6698259.jpg,6,1,0,IIIaS,R06 NOR
R06,6698259.jpg,6,2,0.42,IIIaS,R06 NOR
R06,6698259.jpg,6,3,0.035,IIIaS,R06 NOR
R06,6698282.jpg,6,2,0.321,IIIaS,R06 NOR
R06,6698282.jpg,6,3,0.129,IIIaS,R06 NOR
R06,6932324.jpg,6,1,0,IIIaS,R06 NOR
R06,7190469.jpg,6,1,0,IIIaS,R06 NOR
R06,7188169.jpg,6,3,0.137,IIIaN,R06 NOR
R06,7188169.jpg,6,4,0.019,IIIaN,R06 NOR
R06,7190469.jpg,6,4,0.115,IIIaS,R06 NOR
R06,7190469.jpg,6,5,0.021,IIIaS,R06 NOR
R06,6932325.jpg,6,3,0.081,IIIaS,R06 NOR
R06,6932325.jpg,6,1,0,IIIaS,R06 NOR
R06,6932321.jpg,6,2,0.29,IIIaS,R06 NOR
R06,6698263.jpg,6,3,0.169,IIIaS,R06 NOR
R06,7188167.jpg,6,2,0.271,IIIaN,R06 NOR
R06,7188167.jpg,6,3,0.117,IIIaN,R06 NOR
R06,7188167.jpg,6,4,0.026,IIIaN,R06 NOR
R06,6698282.jpg,6,4,0.053,IIIaS,R06 NOR
R06,6932320.jpg,6,1,0,IIIaS,R06 NOR
R06,6932320.jpg,6,2,0.282,IIIaS,R06 NOR
R06,7188173.jpg,6,1,0,IIIaN,R06 NOR
R06,7188173.jpg,6,2,0.256,IIIaN,R06 NOR
R06,7216509.jpg,6,1,0,IIIaS,R06 NOR
R06,6698268.jpg,6,1,0,IIIaS,R06 NOR
R06,6698268.jpg,6,2,0.317,IIIaS,R06 NOR
R06,6698268.jpg,6,3,0.129,IIIaS,R06 NOR
R06,7187394.jpg,6,1,0,IIIaS,R06 NOR
R06,7187394.jpg,6,2,0.28,IIIaS,R06 NOR
R06,7187394.jpg,6,3,0.13,IIIaS,R06 NOR
R06,7187394.jpg,6,4,0.029,IIIaS,R06 NOR
R06,6698264.jpg,6,3,0.087,IIIaS,R06 NOR
R06,7187393.jpg,6,1,0,IIIaS,R06 NOR
R06,7188171.jpg,6,2,0.288,IIIaN,R06 NOR
R06,7188171.jpg,6,3,0.13,IIIaN,R06 NOR
R06,7188171.jpg,6,4,0.025,IIIaN,R06 NOR
R06,6698270.jpg,6,2,0.329,IIIaS,R06 NOR
R06,6698270.jpg,6,3,0.1,IIIaS,R06 NOR
R06,6698280.jpg,6,1,0,IIIaS,R06 NOR
R06,6698280.jpg,6,2,0.389,IIIaS,R06 NOR
R06,6698280.jpg,6,3,0.042,IIIaS,R06 NOR
R06,7216512.jpg,6,3,0.113,IIIaS,R06 NOR
R06,6941185.jpg,6,1,0,IIIaS,R06 NOR
R06,6941185.jpg,6,2,0.15,IIIaS,R06 NOR
R06,6941185.jpg,6,3,0.144,IIIaS,R06 NOR
R06,6698260.jpg,6,4,0.074,IIIaS,R06 NOR
R06,6932322.jpg,6,3,0.112,IIIaS,R06 NOR
R06,7190469.jpg,6,2,0.256,IIIaS,R06 NOR
R06,7190469.jpg,6,3,0.082,IIIaS,R06 NOR
R06,7190470.jpg,6,1,0,IIIaS,R06 NOR
R06,7190470.jpg,6,2,0.389,IIIaS,R06 NOR
R06,7190470.jpg,6,3,0.086,IIIaS,R06 NOR
R06,7188168.jpg,6,3,0.143,IIIaN,R06 NOR
R06,6932325.jpg,6,2,0.262,IIIaS,R06 NOR
R06,7188167.jpg,6,1,0,IIIaN,R06 NOR
R06,7190462.jpg,6,1,0,IIIaS,R06 NOR
R06,7190462.jpg,6,2,0.294,IIIaS,R06 NOR
R06,7190462.jpg,6,3,0.196,IIIaS,R06 NOR
R06,7190462.jpg,6,4,0.036,IIIaS,R06 NOR
R06,7188166.jpg,6,1,0,IIIaN,R06 NOR
R06,7188166.jpg,6,2,0.254,IIIaN,R06 NOR
R06,7188166.jpg,6,3,0.104,IIIaN,R06 NOR
R06,7188166.jpg,6,4,0.021,IIIaN,R06 NOR
R06,6932324.jpg,6,2,0.213,IIIaS,R06 NOR
R06,7188165.jpg,6,1,0,IIIaN,R06 NOR
R06,7188165.jpg,6,2,0.276,IIIaN,R06 NOR
R06,7188165.jpg,6,3,0.152,IIIaN,R06 NOR
R06,7188165.jpg,6,4,0.016,IIIaN,R06 NOR
R06,7188172.jpg,6,2,0.241,IIIaN,R06 NOR
R06,7188172.jpg,6,3,0.148,IIIaN,R06 NOR
R06,7188172.jpg,6,4,0.022,IIIaN,R06 NOR
R06,6932319.jpg,6,3,0.085,IIIaS,R06 NOR
R06,7188171.jpg,6,1,0,IIIaN,R06 NOR
R06,6698269.jpg,6,1,0,IIIaS,R06 NOR
R06,6698269.jpg,6,2,0.454,IIIaS,R06 NOR
R06,6932323.jpg,6,1,0,IIIaS,R06 NOR
R06,6932323.jpg,6,2,0.191,IIIaS,R06 NOR
R06,6932323.jpg,6,3,0.138,IIIaS,R06 NOR
R06,7190495.jpg,6,2,0.246,IIIaS,R06 NOR
R06,7190495.jpg,6,3,0.134,IIIaS,R06 NOR
R06,6698281.jpg,6,1,0,IIIaS,R06 NOR
R06,7187385.jpg,6,1,0,IIIaS,R06 NOR
R06,7187385.jpg,6,2,0.513,IIIaS,R06 NOR
R06,7187385.jpg,6,3,0.066,IIIaS,R06 NOR
R06,7187385.jpg,6,4,0.024,IIIaS,R06 NOR
R06,6698261.jpg,6,2,0.269,IIIaS,R06 NOR
R06,6698261.jpg,6,3,0.097,IIIaS,R06 NOR
R06,7188169.jpg,6,1,0,IIIaN,R06 NOR
R06,7188169.jpg,6,2,0.328,IIIaN,R06 NOR
R06,7190486.jpg,6,1,0,IIIaS,R06 NOR
R06,7190486.jpg,6,2,0.322,IIIaS,R06 NOR
R06,7190486.jpg,6,3,0.084,IIIaS,R06 NOR
R06,7190486.jpg,6,4,0.019,IIIaS,R06 NOR
R06,7188168.jpg,6,4,0.028,IIIaN,R06 NOR
R06,6698263.jpg,6,2,0.248,IIIaS,R06 NOR
R06,7190468.jpg,6,1,0,IIIaS,R06 NOR
R06,7190468.jpg,6,2,0.281,IIIaS,R06 NOR
R06,7190468.jpg,6,3,0.103,IIIaS,R06 NOR
R06,7190468.jpg,6,4,0.022,IIIaS,R06 NOR
R06,6698264.jpg,6,2,0.428,IIIaS,R06 NOR
R07,6698262.jpg,7,3,0.113,IIIaS,R07 IRL
R07,7190469.jpg,7,4,0.029,IIIaS,R07 IRL
R07,7190486.jpg,7,3,0.078,IIIaS,R07 IRL
R07,7188167.jpg,7,2,0.275,IIIaN,R07 IRL
R07,7187386.jpg,7,4,0.029,IIIaS,R07 IRL
R07,6698262.jpg,7,4,0.03,IIIaS,R07 IRL
R07,6698262.jpg,7,2,0.371,IIIaS,R07 IRL
R07,7190469.jpg,7,2,0.311,IIIaS,R07 IRL
R07,6932325.jpg,7,1,0,IIIaS,R07 IRL
R07,6932325.jpg,7,2,0.273,IIIaS,R07 IRL
R07,6932325.jpg,7,4,0.007,IIIaS,R07 IRL
R07,7188169.jpg,7,4,0.02,IIIaN,R07 IRL
R07,6932325.jpg,7,3,0.061,IIIaS,R07 IRL
R07,7190486.jpg,7,4,0.035,IIIaS,R07 IRL
R07,7190470.jpg,7,2,0.28,IIIaS,R07 IRL
R07,6698264.jpg,7,6,0.015,IIIaS,R07 IRL
R07,6932320.jpg,7,4,0.027,IIIaS,R07 IRL
